state,county_name,party,candidatevotes,totalvotes,win_percentage
ARKANSAS,PULASKI,DEMOCRAT,101947,169956,0.5998434889030102
ARKANSAS,RANDOLPH,REPUBLICAN,5355,6812,0.7861127422196125
ARKANSAS,ST. FRANCIS,DEMOCRAT,3604,7108,0.5070343275182893
ARKANSAS,SALINE,REPUBLICAN,39556,56959,0.6944644393335557
ARKANSAS,SCOTT,REPUBLICAN,2962,3551,0.8341312306392565
ARKANSAS,SEARCY,REPUBLICAN,3365,4019,0.8372729534710127
ARKANSAS,SEBASTIAN,REPUBLICAN,31198,47140,0.6618158676283411
ARKANSAS,SEVIER,REPUBLICAN,3884,5202,0.746635909265667
ARKANSAS,SHARP,REPUBLICAN,5938,7566,0.7848268569918054
ARKANSAS,STONE,REPUBLICAN,4616,5938,0.7773661165375547
ARKANSAS,UNION,REPUBLICAN,10478,16607,0.6309387607635335
ARKANSAS,VAN BUREN,REPUBLICAN,6034,7807,0.7728961188676828
ARKANSAS,WASHINGTON,REPUBLICAN,47504,94266,0.5039356713979589
ARKANSAS,WHITE,REPUBLICAN,24182,30885,0.7829690788408613
ARKANSAS,WOODRUFF,REPUBLICAN,1543,2476,0.6231825525040388
ARKANSAS,YELL,REPUBLICAN,5226,6741,0.7752558967512239
GEORGIA,APPLING,REPUBLICAN,6526,8341,0.7824001918235224
GEORGIA,ATKINSON,REPUBLICAN,2300,3155,0.7290015847860539
GEORGIA,BACON,REPUBLICAN,4018,4668,0.8607540702656384
GEORGIA,BAKER,REPUBLICAN,897,1555,0.5768488745980708
GEORGIA,BALDWIN,DEMOCRAT,9140,18251,0.500794477014958
GEORGIA,BANKS,REPUBLICAN,7795,8801,0.885694807408249
GEORGIA,BARROW,REPUBLICAN,26804,37921,0.7068378998444134
GEORGIA,BARTOW,REPUBLICAN,37674,50467,0.746507618840034
GEORGIA,BEN HILL,REPUBLICAN,4110,6560,0.6265243902439024
GEORGIA,BERRIEN,REPUBLICAN,6419,7743,0.8290068448921607
GEORGIA,BIBB,DEMOCRAT,43468,70802,0.6139374593938024
GEORGIA,BLECKLEY,REPUBLICAN,4328,5706,0.7584998247458815
GEORGIA,BRANTLEY,REPUBLICAN,6991,7746,0.9025303382390911
GEORGIA,BROOKS,REPUBLICAN,4260,7100,0.6
GEORGIA,BRYAN,REPUBLICAN,14244,21340,0.6674789128397376
GEORGIA,BULLOCH,REPUBLICAN,18386,30084,0.6111554314585826
GEORGIA,BURKE,REPUBLICAN,5400,10684,0.5054286783976039
GEORGIA,BUTTS,REPUBLICAN,8406,11771,0.71412794155127
GEORGIA,CALHOUN,DEMOCRAT,1260,2194,0.5742935278030994
GEORGIA,CAMDEN,REPUBLICAN,15251,23688,0.6438280986153326
GEORGIA,CANDLER,REPUBLICAN,3133,4431,0.707063868201309
GEORGIA,CARROLL,REPUBLICAN,37476,54474,0.6879612292102655
GEORGIA,CATOOSA,REPUBLICAN,25167,32593,0.7721596661859909
GEORGIA,CHARLTON,REPUBLICAN,3419,4566,0.7487954445904511
GEORGIA,CHATHAM,DEMOCRAT,78254,133420,0.5865237595562884
GEORGIA,CHATTAHOOCHEE,REPUBLICAN,880,1582,0.5562579013906448
GEORGIA,CHATTOOGA,REPUBLICAN,8064,10050,0.8023880597014925
GEORGIA,CHEROKEE,REPUBLICAN,99587,144830,0.6876130635917973
GEORGIA,CLARKE,DEMOCRAT,36048,51333,0.7022383262228975
GEORGIA,CLAY,DEMOCRAT,790,1434,0.5509065550906556
GEORGIA,CLAYTON,DEMOCRAT,95476,112344,0.8498540197963398
GEORGIA,CLINCH,REPUBLICAN,2105,2864,0.734986033519553
GEORGIA,COBB,DEMOCRAT,221846,393746,0.563424136372179
GEORGIA,COFFEE,REPUBLICAN,10578,15214,0.6952806625476535
GEORGIA,COLQUITT,REPUBLICAN,11777,16083,0.732263881116707
GEORGIA,COLUMBIA,REPUBLICAN,50013,80579,0.6206703979945147
GEORGIA,COOK,REPUBLICAN,4900,7035,0.6965174129353234
GEORGIA,COWETA,REPUBLICAN,51501,76799,0.6705946692014219
GEORGIA,CRAWFORD,REPUBLICAN,4428,6102,0.7256637168141593
GEORGIA,CRISP,REPUBLICAN,4987,8039,0.6203507898992412
GEORGIA,DADE,REPUBLICAN,6066,7434,0.8159806295399515
GEORGIA,DAWSON,REPUBLICAN,13398,16081,0.833157141968783
GEORGIA,DECATUR,REPUBLICAN,6758,11627,0.5812333362002237
GEORGIA,DEKALB,DEMOCRAT,308227,370804,0.8312396845772969
GEORGIA,DODGE,REPUBLICAN,5843,8070,0.7240396530359355
GEORGIA,DOOLY,REPUBLICAN,2159,4105,0.5259439707673569
GEORGIA,DOUGHERTY,DEMOCRAT,24577,35311,0.6960154059641471
GEORGIA,DOUGLAS,DEMOCRAT,42809,69097,0.6195493292038728
GEORGIA,EARLY,REPUBLICAN,2722,5187,0.5247734721418932
GEORGIA,ECHOLS,REPUBLICAN,1256,1441,0.871616932685635
GEORGIA,EFFINGHAM,REPUBLICAN,23358,31570,0.7398796325625594
GEORGIA,ELBERT,REPUBLICAN,6226,9171,0.6788790753462
GEORGIA,EMANUEL,REPUBLICAN,6551,9501,0.6895063677507631
GEORGIA,EVANS,REPUBLICAN,2888,4247,0.6800094184129974
GEORGIA,FANNIN,REPUBLICAN,12169,14850,0.8194612794612794
GEORGIA,FAYETTE,REPUBLICAN,37952,71993,0.5271623630075146
GEORGIA,FLOYD,REPUBLICAN,29123,41648,0.6992652708413369
GEORGIA,FORSYTH,REPUBLICAN,85122,129305,0.6583040098990758
GEORGIA,FRANKLIN,REPUBLICAN,9069,10765,0.8424523920111472
GEORGIA,FULTON,DEMOCRAT,381144,524659,0.726460424771137
GEORGIA,GILMER,REPUBLICAN,13429,16525,0.8126475037821482
GEORGIA,GLASCOCK,REPUBLICAN,1403,1566,0.8959131545338442
GEORGIA,GLYNN,REPUBLICAN,25616,41984,0.6101371951219512
GEORGIA,GORDON,REPUBLICAN,19405,24033,0.8074314484250822
GEORGIA,GRADY,REPUBLICAN,7034,10707,0.6569533949752498
GEORGIA,GREENE,REPUBLICAN,7068,11247,0.6284342491331022
GEORGIA,GWINNETT,DEMOCRAT,241827,413865,0.5843137254901961
GEORGIA,HABERSHAM,REPUBLICAN,16637,20432,0.8142619420516837
GEORGIA,HALL,REPUBLICAN,64170,90523,0.7088806159760502
GEORGIA,HANCOCK,DEMOCRAT,2985,4165,0.7166866746698679
GEORGIA,HARALSON,REPUBLICAN,12331,14248,0.8654548006737788
GEORGIA,HARRIS,REPUBLICAN,14319,19991,0.7162723225451453
GEORGIA,HART,REPUBLICAN,9464,12727,0.7436159346271706
GEORGIA,HEARD,REPUBLICAN,4516,5391,0.8376924503802634
GEORGIA,HENRY,DEMOCRAT,73276,122742,0.596992064655945
GEORGIA,HOUSTON,REPUBLICAN,41534,74823,0.5550966948665518
GEORGIA,IRWIN,REPUBLICAN,3134,4168,0.7519193857965452
GEORGIA,JACKSON,REPUBLICAN,29497,37670,0.7830368993894345
GEORGIA,JASPER,REPUBLICAN,5822,7644,0.7616431187859759
GEORGIA,JEFF DAVIS,REPUBLICAN,4695,5771,0.8135505111765725
GEORGIA,JEFFERSON,DEMOCRAT,4061,7642,0.5314053912588328
GEORGIA,JENKINS,REPUBLICAN,2161,3455,0.6254703328509407
GEORGIA,JOHNSON,REPUBLICAN,2850,4100,0.6951219512195121
GEORGIA,JONES,REPUBLICAN,9965,14966,0.6658425765067486
GEORGIA,LAMAR,REPUBLICAN,6330,9039,0.7002987056090275
GEORGIA,LANIER,REPUBLICAN,2509,3576,0.7016219239373602
GEORGIA,LAURENS,REPUBLICAN,14493,22729,0.6376435390910291
GEORGIA,LEE,REPUBLICAN,12007,16714,0.7183798013641259
GEORGIA,LIBERTY,DEMOCRAT,13099,21389,0.6124175978306606
GEORGIA,LINCOLN,REPUBLICAN,3179,4650,0.6836559139784947
GEORGIA,LONG,REPUBLICAN,3528,5656,0.6237623762376238
GEORGIA,LOWNDES,REPUBLICAN,25691,46355,0.5542228454319922
GEORGIA,LUMPKIN,REPUBLICAN,12163,15531,0.7831433906380787
GEORGIA,MCDUFFIE,REPUBLICAN,6169,10455,0.5900526064084171
GEORGIA,MCINTOSH,REPUBLICAN,4016,6696,0.5997610513739546
GEORGIA,MACON,DEMOCRAT,2857,4662,0.6128271128271128
GEORGIA,MADISON,REPUBLICAN,11326,14937,0.7582513222199906
GEORGIA,MARION,REPUBLICAN,2275,3624,0.6277593818984547
GEORGIA,MERIWETHER,REPUBLICAN,6524,10877,0.5997977383469707
GEORGIA,MILLER,REPUBLICAN,2066,2835,0.7287477954144621
GEORGIA,MITCHELL,REPUBLICAN,4935,8963,0.5505968983599241
GEORGIA,MONROE,REPUBLICAN,11060,15592,0.7093381221139046
GEORGIA,MONTGOMERY,REPUBLICAN,2960,3966,0.7463439233484619
GEORGIA,MORGAN,REPUBLICAN,8230,11707,0.702998206201418
GEORGIA,MURRAY,REPUBLICAN,12943,15389,0.8410552992397167
GEORGIA,MUSCOGEE,DEMOCRAT,49529,80543,0.6149386042238307
GEORGIA,NEWTON,DEMOCRAT,29794,54239,0.5493095374177253
GEORGIA,OCONEE,REPUBLICAN,16595,25168,0.6593690400508583
GEORGIA,OGLETHORPE,REPUBLICAN,5593,8131,0.6878612716763006
GEORGIA,PAULDING,REPUBLICAN,54525,85385,0.638578204602682
GEORGIA,PEACH,REPUBLICAN,6502,12545,0.5182941410920685
GEORGIA,PICKENS,REPUBLICAN,14075,17116,0.8223299836410376
GEORGIA,PIERCE,REPUBLICAN,7899,9048,0.8730106100795756
GEORGIA,PIKE,REPUBLICAN,9127,10720,0.8513992537313433
GEORGIA,POLK,REPUBLICAN,13589,17399,0.781021897810219
GEORGIA,PULASKI,REPUBLICAN,2805,4059,0.6910569105691057
GEORGIA,PUTNAM,REPUBLICAN,8291,11855,0.699367355546183
GEORGIA,QUITMAN,REPUBLICAN,604,1106,0.546112115732369
GEORGIA,RABUN,REPUBLICAN,7474,9568,0.7811454849498328
GEORGIA,RANDOLPH,DEMOCRAT,1671,3074,0.5435914118412492
GEORGIA,RICHMOND,DEMOCRAT,59124,87016,0.6794612485060219
GEORGIA,ROCKDALE,DEMOCRAT,31244,44686,0.6991899028778589
GEORGIA,SCHLEY,REPUBLICAN,1800,2275,0.7912087912087912
GEORGIA,SCREVEN,REPUBLICAN,3916,6628,0.5908267954133977
GEORGIA,SEMINOLE,REPUBLICAN,2611,3884,0.6722451081359423
GEORGIA,SPALDING,REPUBLICAN,18057,30116,0.5995816177447204
GEORGIA,STEPHENS,REPUBLICAN,9368,11885,0.7882204459402609
GEORGIA,STEWART,DEMOCRAT,1182,1990,0.5939698492462312
GEORGIA,SUMTER,DEMOCRAT,6318,12150,0.52
GEORGIA,TALBOT,DEMOCRAT,2114,3522,0.6002271436683703
GEORGIA,TALIAFERRO,DEMOCRAT,561,928,0.6045258620689655
GEORGIA,TATTNALL,REPUBLICAN,6053,8183,0.7397042649395087
GEORGIA,TAYLOR,REPUBLICAN,2418,3839,0.6298515238343319
GEORGIA,TELFAIR,REPUBLICAN,2825,4333,0.6519732287099007
GEORGIA,TERRELL,DEMOCRAT,2376,4416,0.5380434782608695
GEORGIA,THOMAS,REPUBLICAN,12954,21853,0.5927790234750377
GEORGIA,TIFT,REPUBLICAN,10784,16283,0.662285819566419
GEORGIA,TOOMBS,REPUBLICAN,7872,10914,0.7212754260582738
GEORGIA,TOWNS,REPUBLICAN,6384,7979,0.800100263190876
GEORGIA,TREUTLEN,REPUBLICAN,2101,3077,0.682807929801755
GEORGIA,TROUP,REPUBLICAN,18143,30049,0.60378049186329
GEORGIA,TURNER,REPUBLICAN,2349,3792,0.6194620253164557
GEORGIA,TWIGGS,REPUBLICAN,2370,4444,0.5333033303330333
GEORGIA,UNION,REPUBLICAN,12651,15560,0.8130462724935733
GEORGIA,UPSON,REPUBLICAN,8608,12905,0.6670282836110035
GEORGIA,WALKER,REPUBLICAN,23174,29354,0.7894665122300197
GEORGIA,WALTON,REPUBLICAN,37842,51095,0.7406204129562579
GEORGIA,WARE,REPUBLICAN,9865,14192,0.6951099210822999
GEORGIA,WARREN,DEMOCRAT,1469,2651,0.5541305167861185
GEORGIA,WASHINGTON,DEMOCRAT,4730,9459,0.5000528597103288
GEORGIA,WAYNE,REPUBLICAN,9987,12778,0.7815777116919705
GEORGIA,WEBSTER,REPUBLICAN,748,1390,0.5381294964028777
GEORGIA,WHEELER,REPUBLICAN,1583,2285,0.6927789934354486
GEORGIA,WHITE,REPUBLICAN,12222,14816,0.8249190064794817
GEORGIA,WHITFIELD,REPUBLICAN,25636,36746,0.6976541664398846
GEORGIA,WILCOX,REPUBLICAN,2403,3281,0.7323986589454434
GEORGIA,WILKES,REPUBLICAN,2823,5029,0.5613442036190097
GEORGIA,WILKINSON,REPUBLICAN,2664,4770,0.5584905660377358
GEORGIA,WORTH,REPUBLICAN,6830,9285,0.7355950457727517
IOWA,ADAIR,REPUBLICAN,2922,4177,0.6995451280823558
IOWA,ADAMS,REPUBLICAN,1535,2160,0.7106481481481481
IOWA,ALLAMAKEE,REPUBLICAN,4744,7422,0.6391808137968202
IOWA,APPANOOSE,REPUBLICAN,4522,6516,0.6939840392879066
IOWA,AUDUBON,REPUBLICAN,2299,3420,0.6722222222222223
IOWA,BENTON,REPUBLICAN,9208,14642,0.6288758366343395
IOWA,BLACK HAWK,DEMOCRAT,35647,66593,0.5352965026354122
IOWA,BOONE,REPUBLICAN,8729,15340,0.5690352020860495
IOWA,BREMER,REPUBLICAN,8324,14546,0.5722535404922315
IOWA,BUCHANAN,REPUBLICAN,6430,10774,0.5968071282717654
IOWA,BUENA VISTA,REPUBLICAN,5074,8167,0.621280764050447
IOWA,BUTLER,REPUBLICAN,5556,8098,0.6860953321807853
IOWA,CALHOUN,REPUBLICAN,3698,5258,0.7033092430581971
IOWA,CARROLL,REPUBLICAN,7766,11335,0.6851345390383767
IOWA,CASS,REPUBLICAN,4979,7276,0.684304562946674
IOWA,CEDAR,REPUBLICAN,6184,10703,0.5777819302999159
IOWA,CERRO GORDO,REPUBLICAN,12499,23801,0.5251460022688123
IOWA,CHEROKEE,REPUBLICAN,4510,6518,0.6919300398895367
IOWA,CHICKASAW,REPUBLICAN,4322,6631,0.651787060775147
IOWA,CLARKE,REPUBLICAN,3153,4670,0.6751605995717345
IOWA,CLAY,REPUBLICAN,6158,8969,0.6865871334596945
IOWA,CLAYTON,REPUBLICAN,6119,9594,0.6377944548676256
IOWA,CLINTON,REPUBLICAN,13410,24687,0.5432008749544295
IOWA,CRAWFORD,REPUBLICAN,4862,7154,0.6796197931227286
IOWA,DALLAS,REPUBLICAN,28162,56022,0.5026953696761987
IOWA,DAVIS,REPUBLICAN,3035,4102,0.7398829839102876
IOWA,DECATUR,REPUBLICAN,2618,3804,0.6882229232386962
IOWA,DELAWARE,REPUBLICAN,6688,10003,0.6685994201739478
IOWA,DES MOINES,REPUBLICAN,10642,19956,0.533273201042293
IOWA,DICKINSON,REPUBLICAN,7452,11244,0.6627534685165422
IOWA,DUBUQUE,REPUBLICAN,27358,53926,0.507324852575752
IOWA,EMMET,REPUBLICAN,3268,4853,0.6733978982072945
IOWA,FAYETTE,REPUBLICAN,6174,10186,0.6061260553701159
IOWA,FLOYD,REPUBLICAN,4747,8032,0.5910109561752988
IOWA,FRANKLIN,REPUBLICAN,3433,5130,0.6692007797270955
IOWA,FREMONT,REPUBLICAN,2717,3857,0.7044334975369458
IOWA,GREENE,REPUBLICAN,3229,5057,0.6385208621712478
IOWA,GRUNDY,REPUBLICAN,4945,7276,0.6796316657504123
IOWA,GUTHRIE,REPUBLICAN,4280,6371,0.6717940668654843
IOWA,HAMILTON,REPUBLICAN,4982,7943,0.6272189349112426
IOWA,HANCOCK,REPUBLICAN,4401,6172,0.7130589760207389
IOWA,HARDIN,REPUBLICAN,5864,8989,0.652352875737012
IOWA,HARRISON,REPUBLICAN,5580,8155,0.6842427958307786
IOWA,HENRY,REPUBLICAN,6525,9982,0.6536766179122421
IOWA,HOWARD,REPUBLICAN,3133,4958,0.6319080274304155
IOWA,HUMBOLDT,REPUBLICAN,3825,5327,0.7180401727050872
IOWA,IDA,REPUBLICAN,2885,3849,0.7495453364510263
IOWA,IOWA,REPUBLICAN,6035,9742,0.6194826524327653
IOWA,JACKSON,REPUBLICAN,6957,11135,0.6247867085765604
IOWA,JASPER,REPUBLICAN,12125,20184,0.6007233452239398
IOWA,JEFFERSON,REPUBLICAN,4476,8959,0.4996093313985936
IOWA,JOHNSON,DEMOCRAT,59177,83851,0.7057399434711572
IOWA,JONES,REPUBLICAN,6596,10989,0.6002366002366002
IOWA,KEOKUK,REPUBLICAN,3809,5303,0.718272675843862
IOWA,KOSSUTH,REPUBLICAN,6288,9090,0.6917491749174918
IOWA,LEE,REPUBLICAN,9808,16734,0.586112107087367
IOWA,LINN,DEMOCRAT,70874,127458,0.5560576817461438
IOWA,LOUISA,REPUBLICAN,3506,5332,0.6575393848462115
IOWA,LUCAS,REPUBLICAN,3295,4630,0.7116630669546437
IOWA,LYON,REPUBLICAN,5718,6863,0.8331633396473845
IOWA,MADISON,REPUBLICAN,6525,9824,0.6641897394136808
IOWA,MAHASKA,REPUBLICAN,8320,11404,0.729568572430726
IOWA,MARION,REPUBLICAN,12722,19232,0.6615016638935108
IOWA,MARSHALL,REPUBLICAN,9610,18136,0.5298853109836789
IOWA,MILLS,REPUBLICAN,5616,8268,0.6792452830188679
IOWA,MITCHELL,REPUBLICAN,3684,5822,0.6327722432153899
IOWA,MONONA,REPUBLICAN,3262,4728,0.689932318104907
IOWA,MONROE,REPUBLICAN,2978,4088,0.7284735812133072
IOWA,MONTGOMERY,REPUBLICAN,3666,5327,0.6881922282710718
IOWA,MUSCATINE,REPUBLICAN,10865,20671,0.5256155967297179
IOWA,O'BRIEN,REPUBLICAN,5871,7551,0.77751291219706
IOWA,OSCEOLA,REPUBLICAN,2695,3328,0.8097956730769231
IOWA,PAGE,REPUBLICAN,5328,7528,0.7077577045696068
IOWA,PALO ALTO,REPUBLICAN,3378,4958,0.6813231141589351
IOWA,PLYMOUTH,REPUBLICAN,10515,14188,0.7411192557090499
IOWA,POCAHONTAS,REPUBLICAN,2832,3823,0.7407794925451217
IOWA,POLK,DEMOCRAT,146250,258755,0.565206469440204
IOWA,POTTAWATTAMIE,REPUBLICAN,26352,45744,0.5760755508919203
IOWA,POWESHIEK,REPUBLICAN,5673,10140,0.5594674556213017
IOWA,RINGGOLD,REPUBLICAN,1974,2714,0.7273397199705232
IOWA,SAC,REPUBLICAN,4069,5535,0.7351400180668474
IOWA,SCOTT,DEMOCRAT,46926,92599,0.5067657318113586
IOWA,SHELBY,REPUBLICAN,4711,6795,0.6933038999264165
IOWA,SIOUX,REPUBLICAN,15775,19051,0.8280405228072018
IOWA,STORY,DEMOCRAT,29175,51038,0.5716329009757436
IOWA,TAMA,REPUBLICAN,5325,9048,0.588527851458886
IOWA,TAYLOR,REPUBLICAN,2470,3249,0.7602339181286549
IOWA,UNION,REPUBLICAN,4024,6185,0.6506063055780114
IOWA,VAN BUREN,REPUBLICAN,2870,3791,0.7570561857029807
IOWA,WAPELLO,REPUBLICAN,9536,15633,0.60999168425766
IOWA,WARREN,REPUBLICAN,17868,31039,0.575662875736976
IOWA,WASHINGTON,REPUBLICAN,6991,11765,0.5942201444963876
IOWA,WAYNE,REPUBLICAN,2344,3109,0.7539401736892891
IOWA,WEBSTER,REPUBLICAN,10970,17822,0.6155313657277522
IOWA,WINNEBAGO,REPUBLICAN,3726,5970,0.6241206030150753
IOWA,WINNESHIEK,REPUBLICAN,6263,12064,0.5191478779840849
IOWA,WOODBURY,REPUBLICAN,25926,45362,0.5715356465764296
IOWA,WORTH,REPUBLICAN,2742,4418,0.6206428248076052
IOWA,WRIGHT,REPUBLICAN,4148,6254,0.6632555164694596
KENTUCKY,ADAIR,REPUBLICAN,7276,8763,0.8303092548214082
KENTUCKY,ALLEN,REPUBLICAN,7586,9363,0.8102104026487237
KENTUCKY,ANDERSON,REPUBLICAN,9657,13240,0.729380664652568
KENTUCKY,BALLARD,REPUBLICAN,3356,4225,0.7943195266272189
KENTUCKY,BARREN,REPUBLICAN,14654,20055,0.7306906008476689
KENTUCKY,BATH,REPUBLICAN,3986,5627,0.7083703572063267
KENTUCKY,BELL,REPUBLICAN,8140,10044,0.8104340900039825
KENTUCKY,BOONE,REPUBLICAN,44811,66953,0.6692903977416994
KENTUCKY,BOURBON,REPUBLICAN,6190,9643,0.6419164160530955
KENTUCKY,BOYD,REPUBLICAN,14295,21741,0.6575134538429696
KENTUCKY,BOYLE,REPUBLICAN,8872,14467,0.6132577590378102
KENTUCKY,BRACKEN,REPUBLICAN,3398,4244,0.8006597549481621
KENTUCKY,BREATHITT,REPUBLICAN,4265,5661,0.7534004592828122
KENTUCKY,BRECKINRIDGE,REPUBLICAN,7701,10197,0.755222124154163
KENTUCKY,BULLITT,REPUBLICAN,30708,41964,0.7317700886474121
KENTUCKY,BUTLER,REPUBLICAN,4960,6122,0.8101927474681476
KENTUCKY,CALDWELL,REPUBLICAN,4906,6428,0.7632233976353454
KENTUCKY,CALLOWAY,REPUBLICAN,11351,17443,0.6507481511207934
KENTUCKY,CAMPBELL,REPUBLICAN,28482,48833,0.5832531280076997
KENTUCKY,CARLISLE,REPUBLICAN,2159,2638,0.8184230477634572
KENTUCKY,CARROLL,REPUBLICAN,2954,4135,0.7143893591293833
KENTUCKY,CARTER,REPUBLICAN,8775,11585,0.7574449719464825
KENTUCKY,CASEY,REPUBLICAN,6179,7171,0.8616650397434109
KENTUCKY,CHRISTIAN,REPUBLICAN,15080,23863,0.6319406612747769
KENTUCKY,CLARK,REPUBLICAN,11811,18128,0.6515335392762577
KENTUCKY,CLAY,REPUBLICAN,6677,7590,0.8797101449275362
KENTUCKY,CLINTON,REPUBLICAN,4280,4932,0.8678021086780211
KENTUCKY,CRITTENDEN,REPUBLICAN,3451,4242,0.8135313531353136
KENTUCKY,CUMBERLAND,REPUBLICAN,2769,3309,0.8368087035358114
KENTUCKY,DAVIESS,REPUBLICAN,31023,49240,0.6300365556458164
KENTUCKY,EDMONSON,REPUBLICAN,4828,6131,0.7874734953514925
KENTUCKY,ELLIOTT,REPUBLICAN,2246,2995,0.7499165275459099
KENTUCKY,ESTILL,REPUBLICAN,5100,6538,0.780055062710309
KENTUCKY,FAYETTE,DEMOCRAT,90566,152664,0.5932374364617723
KENTUCKY,FLEMING,REPUBLICAN,5534,7066,0.7831870931219926
KENTUCKY,FLOYD,REPUBLICAN,12250,16351,0.7491896520090514
KENTUCKY,FRANKLIN,REPUBLICAN,12900,26059,0.4950305076940788
KENTUCKY,FULTON,REPUBLICAN,1605,2421,0.6629491945477075
KENTUCKY,GALLATIN,REPUBLICAN,2955,3849,0.7677318784099766
KENTUCKY,GARRARD,REPUBLICAN,6754,8703,0.7760542341721246
KENTUCKY,GRANT,REPUBLICAN,8725,11106,0.7856113812353682
KENTUCKY,GRAVES,REPUBLICAN,13206,17018,0.7760018803619697
KENTUCKY,GRAYSON,REPUBLICAN,9453,11983,0.7888675623800384
KENTUCKY,GREEN,REPUBLICAN,4838,5812,0.8324156916724019
KENTUCKY,GREENUP,REPUBLICAN,13064,18176,0.71875
KENTUCKY,HANCOCK,REPUBLICAN,3145,4587,0.6856333115325921
KENTUCKY,HARDIN,REPUBLICAN,29832,48941,0.6095502748207025
KENTUCKY,HARLAN,REPUBLICAN,9367,10971,0.8537963722541245
KENTUCKY,HARRISON,REPUBLICAN,6334,8853,0.7154636846266802
KENTUCKY,HART,REPUBLICAN,6345,8369,0.758155096188314
KENTUCKY,HENDERSON,REPUBLICAN,12730,20688,0.6153325599381284
KENTUCKY,HENRY,REPUBLICAN,5843,8107,0.720735167139509
KENTUCKY,HICKMAN,REPUBLICAN,1714,2199,0.7794452023647113
KENTUCKY,HOPKINS,REPUBLICAN,15757,21509,0.7325770607652611
KENTUCKY,JACKSON,REPUBLICAN,5453,6113,0.8920333715033535
KENTUCKY,JEFFERSON,DEMOCRAT,228288,386093,0.5912772311334316
KENTUCKY,JESSAMINE,REPUBLICAN,17096,26251,0.6512513808997753
KENTUCKY,JOHNSON,REPUBLICAN,8450,10192,0.8290816326530612
KENTUCKY,KENTON,REPUBLICAN,48123,82108,0.5860939250742924
KENTUCKY,KNOTT,REPUBLICAN,4779,6251,0.7645176771716525
KENTUCKY,KNOX,REPUBLICAN,11012,13273,0.8296541851879756
KENTUCKY,LARUE,REPUBLICAN,5685,7301,0.7786604574715792
KENTUCKY,LAUREL,REPUBLICAN,23234,28097,0.8269210235968253
KENTUCKY,LAWRENCE,REPUBLICAN,5633,6955,0.809920920201294
KENTUCKY,LEE,REPUBLICAN,2159,2659,0.811959383226777
KENTUCKY,LESLIE,REPUBLICAN,4321,4811,0.8981500727499481
KENTUCKY,LETCHER,REPUBLICAN,7226,9135,0.7910235358511221
KENTUCKY,LEWIS,REPUBLICAN,4986,5883,0.847526772055074
KENTUCKY,LINCOLN,REPUBLICAN,8489,10913,0.7778795931457895
KENTUCKY,LIVINGSTON,REPUBLICAN,4010,5003,0.8015190885468719
KENTUCKY,LOGAN,REPUBLICAN,9067,12346,0.7344079053944598
KENTUCKY,LYON,REPUBLICAN,3100,4228,0.7332071901608326
KENTUCKY,MCCRACKEN,REPUBLICAN,21820,33521,0.6509352346290385
KENTUCKY,MCCREARY,REPUBLICAN,5664,6435,0.8801864801864802
KENTUCKY,MCLEAN,REPUBLICAN,3633,4782,0.759723964868256
KENTUCKY,MADISON,REPUBLICAN,27353,43903,0.6230325945835137
KENTUCKY,MAGOFFIN,REPUBLICAN,4174,5446,0.7664340800587587
KENTUCKY,MARION,REPUBLICAN,6113,8928,0.6846998207885304
KENTUCKY,MARSHALL,REPUBLICAN,13297,17601,0.7554684392932219
KENTUCKY,MARTIN,REPUBLICAN,3496,3930,0.8895674300254452
KENTUCKY,MASON,REPUBLICAN,5477,7958,0.6882382508167881
KENTUCKY,MEADE,REPUBLICAN,10184,14110,0.7217576187101347
KENTUCKY,MENIFEE,REPUBLICAN,2311,3102,0.745003223726628
KENTUCKY,MERCER,REPUBLICAN,8506,11735,0.7248402215594376
KENTUCKY,METCALFE,REPUBLICAN,3959,5012,0.789904229848364
KENTUCKY,MONROE,REPUBLICAN,4628,5330,0.8682926829268293
KENTUCKY,MONTGOMERY,REPUBLICAN,8993,12837,0.7005530887278959
KENTUCKY,MORGAN,REPUBLICAN,4297,5535,0.7763324299909665
KENTUCKY,MUHLENBERG,REPUBLICAN,10496,14229,0.7376484644036826
KENTUCKY,NELSON,REPUBLICAN,15703,23245,0.6755431275543128
KENTUCKY,NICHOLAS,REPUBLICAN,2408,3396,0.7090694935217904
KENTUCKY,OHIO,REPUBLICAN,8582,11127,0.7712770737844882
KENTUCKY,OLDHAM,REPUBLICAN,22651,37936,0.5970845634753269
KENTUCKY,OWEN,REPUBLICAN,4292,5456,0.7866568914956011
KENTUCKY,OWSLEY,REPUBLICAN,1670,1895,0.8812664907651715
KENTUCKY,PENDLETON,REPUBLICAN,5515,6925,0.7963898916967509
KENTUCKY,PERRY,REPUBLICAN,8118,10606,0.7654158023760136
KENTUCKY,PIKE,REPUBLICAN,20279,25368,0.79939293598234
KENTUCKY,POWELL,REPUBLICAN,4041,5505,0.7340599455040872
KENTUCKY,PULASKI,REPUBLICAN,25441,31537,0.8067032374671022
KENTUCKY,ROBERTSON,REPUBLICAN,884,1146,0.7713787085514834
KENTUCKY,ROCKCASTLE,REPUBLICAN,6577,7783,0.8450468970833869
KENTUCKY,ROWAN,REPUBLICAN,5994,10058,0.5959435275402665
