year,state,county_name,party,candidatevotes,win_percentage
2004,COLORADO,CHEYENNE,REPUBLICAN,923,0.8139329805996472
2004,COLORADO,CLEAR CREEK,DEMOCRAT,2989,0.5325138072332086
2004,COLORADO,CONEJOS,DEMOCRAT,1894,0.49842105263157893
2004,COLORADO,COSTILLA,DEMOCRAT,1170,0.6651506537805572
2004,COLORADO,CROWLEY,REPUBLICAN,1006,0.6738111185532485
2004,COLORADO,CUSTER,REPUBLICAN,1657,0.6824546952224053
2004,COLORADO,DELTA,REPUBLICAN,9722,0.6866304117522424
2004,COLORADO,DENVER,DEMOCRAT,166135,0.6960808138365623
2004,COLORADO,DOLORES,REPUBLICAN,785,0.6849912739965096
2004,COLORADO,DOUGLAS,REPUBLICAN,80651,0.665437293729373
2004,COLORADO,EAGLE,DEMOCRAT,9744,0.526389714223975
2004,COLORADO,ELBERT,REPUBLICAN,8389,0.7384033095678197
2004,COLORADO,EL PASO,REPUBLICAN,161361,0.6673711463856468
2004,COLORADO,FREMONT,REPUBLICAN,12313,0.6647411326458997
2004,COLORADO,GARFIELD,REPUBLICAN,11123,0.538722332542258
2004,COLORADO,GILPIN,DEMOCRAT,1807,0.5653942428035044
2004,COLORADO,GRAND,REPUBLICAN,4260,0.5598633197529241
2004,COLORADO,GUNNISON,DEMOCRAT,4782,0.5679334916864608
2004,COLORADO,HINSDALE,REPUBLICAN,355,0.5897009966777409
2004,COLORADO,HUERFANO,REPUBLICAN,1700,0.4997060552616108
2004,COLORADO,JACKSON,REPUBLICAN,710,0.7601713062098501
2004,COLORADO,JEFFERSON,REPUBLICAN,140644,0.5184210429314431
2004,COLORADO,KIOWA,REPUBLICAN,712,0.7982062780269058
2004,COLORADO,KIT CARSON,REPUBLICAN,2721,0.7769845802398629
2004,COLORADO,LAKE,DEMOCRAT,1623,0.5503560528992879
2004,COLORADO,LA PLATA,DEMOCRAT,13409,0.5260494311494703
2004,COLORADO,LARIMER,REPUBLICAN,75884,0.5182094444634138
2004,COLORADO,LAS ANIMAS,DEMOCRAT,3300,0.5009867921663883
2004,COLORADO,LINCOLN,REPUBLICAN,1819,0.7783483097988875
2004,COLORADO,LOGAN,REPUBLICAN,6168,0.70362765229295
2004,COLORADO,MESA,REPUBLICAN,41539,0.6712288923002343
2004,COLORADO,MINERAL,REPUBLICAN,383,0.6187399030694669
2004,COLORADO,MOFFAT,REPUBLICAN,4247,0.7418340611353712
2004,COLORADO,MONTEZUMA,REPUBLICAN,6988,0.6344076259645938
2004,COLORADO,MONTROSE,REPUBLICAN,11218,0.6916579320549973
2004,COLORADO,MORGAN,REPUBLICAN,6787,0.6830716586151369
2004,COLORADO,OTERO,REPUBLICAN,4947,0.6047677261613692
2004,COLORADO,OURAY,REPUBLICAN,1402,0.515630746598014
2004,COLORADO,PARK,REPUBLICAN,4781,0.5722321962896469
2004,COLORADO,PHILLIPS,REPUBLICAN,1717,0.738494623655914
2004,COLORADO,PITKIN,DEMOCRAT,6335,0.684494867639114
2004,COLORADO,PROWERS,REPUBLICAN,3392,0.7148577449947313
2004,COLORADO,PUEBLO,DEMOCRAT,35369,0.5264654222857313
2004,COLORADO,RIO BLANCO,REPUBLICAN,2403,0.8001998001998002
2004,COLORADO,RIO GRANDE,REPUBLICAN,3448,0.6242983885569436
2004,COLORADO,ROUTT,DEMOCRAT,6392,0.5434911997279143
2004,COLORADO,SAGUACHE,DEMOCRAT,1594,0.5686764181234392
2004,COLORADO,SAN JUAN,DEMOCRAT,253,0.5205761316872428
2004,COLORADO,SAN MIGUEL,DEMOCRAT,2876,0.7156008957452102
2004,COLORADO,SEDGWICK,REPUBLICAN,971,0.7139705882352941
2004,COLORADO,SUMMIT,DEMOCRAT,8144,0.5929377502730251
2004,COLORADO,TELLER,REPUBLICAN,8094,0.6836148648648649
2004,COLORADO,WASHINGTON,REPUBLICAN,2050,0.8102766798418972
2004,COLORADO,WELD,REPUBLICAN,55591,0.6270698912602084
2004,COLORADO,YUMA,REPUBLICAN,3456,0.7580609782847115
2004,CONNECTICUT,FAIRFIELD,DEMOCRAT,205902,0.5135135809181304
2004,CONNECTICUT,HARTFORD,DEMOCRAT,229902,0.5867720924534466
2004,CONNECTICUT,LITCHFIELD,REPUBLICAN,50160,0.5188893946290396
2004,CONNECTICUT,MIDDLESEX,DEMOCRAT,47292,0.5631072585254334
2004,CONNECTICUT,NEW HAVEN,DEMOCRAT,199060,0.5432978886001878
2004,CONNECTICUT,NEW LONDON,DEMOCRAT,66062,0.5581446434606286
2004,CONNECTICUT,TOLLAND,DEMOCRAT,39146,0.5457485814663525
2004,CONNECTICUT,WINDHAM,DEMOCRAT,25477,0.521417899756452
2004,DELAWARE,KENT,REPUBLICAN,31578,0.5641245511549386
2004,DELAWARE,NEW CASTLE,DEMOCRAT,146171,0.6054033233379169
2004,DELAWARE,SUSSEX,REPUBLICAN,47003,0.6045479684626169
2004,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DEMOCRAT,202970,0.8918386895503239
2004,FLORIDA,ALACHUA,DEMOCRAT,62504,0.5614400689853406
2004,FLORIDA,BAKER,REPUBLICAN,7738,0.7772978402812657
2004,FLORIDA,BAY,REPUBLICAN,53404,0.7118255491576029
2004,FLORIDA,BRADFORD,REPUBLICAN,7557,0.6961768770152004
2004,FLORIDA,BREVARD,REPUBLICAN,153068,0.5766098349292931
2004,FLORIDA,BROWARD,DEMOCRAT,453873,0.6420865446643805
2004,FLORIDA,CALHOUN,REPUBLICAN,3782,0.6342445077980882
2004,FLORIDA,CHARLOTTE,REPUBLICAN,44428,0.5568395457849749
2004,FLORIDA,CITRUS,REPUBLICAN,39500,0.5686153137460953
2004,FLORIDA,CLAY,REPUBLICAN,62078,0.7617399840481011
2004,FLORIDA,COLLIER,REPUBLICAN,83631,0.649899365106502
2004,FLORIDA,COLUMBIA,REPUBLICAN,16758,0.6705614021047577
2004,FLORIDA,DESOTO,REPUBLICAN,5524,0.5808622502628812
2004,FLORIDA,DIXIE,REPUBLICAN,4434,0.6882955603849736
2004,FLORIDA,DUVAL,REPUBLICAN,220190,0.5778339950821522
2004,FLORIDA,ESCAMBIA,REPUBLICAN,93566,0.6530381496112453
2004,FLORIDA,FLAGLER,REPUBLICAN,19633,0.5102130977130978
2004,FLORIDA,FRANKLIN,REPUBLICAN,3472,0.5853987523183274
2004,FLORIDA,GADSDEN,DEMOCRAT,14629,0.6971502096835684
2004,FLORIDA,GILCHRIST,REPUBLICAN,4936,0.7036350677120456
2004,FLORIDA,GLADES,REPUBLICAN,2443,0.5833333333333334
2004,FLORIDA,GULF,REPUBLICAN,4805,0.6602995740002748
2004,FLORIDA,HAMILTON,REPUBLICAN,2792,0.5497145107304587
2004,FLORIDA,HARDEE,REPUBLICAN,5049,0.6965098634294385
2004,FLORIDA,HENDRY,REPUBLICAN,5757,0.5889514066496163
2004,FLORIDA,HERNANDO,REPUBLICAN,42635,0.5293182862179845
2004,FLORIDA,HIGHLANDS,REPUBLICAN,25878,0.6236263736263736
2004,FLORIDA,HILLSBOROUGH,REPUBLICAN,245576,0.5301475318529776
2004,FLORIDA,HOLMES,REPUBLICAN,6412,0.7725301204819277
2004,FLORIDA,INDIAN RIVER,REPUBLICAN,36938,0.601458950727847
2004,FLORIDA,JACKSON,REPUBLICAN,12122,0.6120058565153733
2004,FLORIDA,JEFFERSON,DEMOCRAT,4135,0.5529553356512437
2004,FLORIDA,LAFAYETTE,REPUBLICAN,2460,0.7398496240601504
2004,FLORIDA,LAKE,REPUBLICAN,74389,0.6001532876159742
2004,FLORIDA,LEE,REPUBLICAN,144176,0.5990684223429054
2004,FLORIDA,LEON,DEMOCRAT,83873,0.6149993767368876
2004,FLORIDA,LEVY,REPUBLICAN,10410,0.6251501321162624
2004,FLORIDA,LIBERTY,REPUBLICAN,1927,0.6378682555445216
2004,FLORIDA,MADISON,REPUBLICAN,4191,0.5046965317919075
2004,FLORIDA,MANATEE,REPUBLICAN,81318,0.5661985364257316
2004,FLORIDA,MARION,REPUBLICAN,81283,0.5819354653951617
2004,FLORIDA,MARTIN,REPUBLICAN,41362,0.5708804328323189
2004,FLORIDA,MIAMI-DADE,DEMOCRAT,409732,0.528873433962459
2004,FLORIDA,MONROE,DEMOCRAT,19654,0.4971291260908056
2004,FLORIDA,NASSAU,REPUBLICAN,23783,0.72635372446019
2004,FLORIDA,OKALOOSA,REPUBLICAN,69693,0.7764717679040956
2004,FLORIDA,OKEECHOBEE,REPUBLICAN,6978,0.5724364232977851
2004,FLORIDA,ORANGE,DEMOCRAT,193354,0.4982785457319273
2004,FLORIDA,OSCEOLA,REPUBLICAN,43117,0.5245121891878741
2004,FLORIDA,PALM BEACH,DEMOCRAT,328687,0.6035139968638799
2004,FLORIDA,PASCO,REPUBLICAN,103230,0.5407090029122755
2004,FLORIDA,PINELLAS,REPUBLICAN,225686,0.49562431235272547
2004,FLORIDA,POLK,REPUBLICAN,123559,0.5860598586538918
2004,FLORIDA,PUTNAM,REPUBLICAN,18311,0.5911923288025054
2004,FLORIDA,ST. JOHNS,REPUBLICAN,59196,0.6860122841580716
2004,FLORIDA,ST. LUCIE,DEMOCRAT,51835,0.5180236451035848
2004,FLORIDA,SANTA ROSA,REPUBLICAN,52059,0.7734559555469713
2004,FLORIDA,SARASOTA,REPUBLICAN,104692,0.5350929200825957
2004,FLORIDA,SEMINOLE,REPUBLICAN,108172,0.5809608206450227
2004,FLORIDA,SUMTER,REPUBLICAN,19800,0.6218202374222724
2004,FLORIDA,SUWANNEE,REPUBLICAN,11153,0.7057967345905581
2004,FLORIDA,TAYLOR,REPUBLICAN,5467,0.6371052324903858
2004,FLORIDA,UNION,REPUBLICAN,3396,0.7264171122994653
2004,FLORIDA,VOLUSIA,DEMOCRAT,115519,0.5045841905485741
2004,FLORIDA,WAKULLA,REPUBLICAN,6777,0.5761285386381025
2004,FLORIDA,WALTON,REPUBLICAN,17555,0.7321905238571905
2004,FLORIDA,WASHINGTON,REPUBLICAN,7369,0.7108817287285356
2004,GEORGIA,APPLING,REPUBLICAN,4494,0.7056052755534621
2004,GEORGIA,ATKINSON,REPUBLICAN,1666,0.674493927125506
2004,GEORGIA,BACON,REPUBLICAN,2853,0.7527704485488127
2004,GEORGIA,BAKER,DEMOCRAT,936,0.5306122448979592
2004,GEORGIA,BALDWIN,REPUBLICAN,7709,0.5299374441465594
2004,GEORGIA,BANKS,REPUBLICAN,4410,0.7889087656529516
2004,GEORGIA,BARROW,REPUBLICAN,13520,0.7626784001805156
2004,GEORGIA,BARTOW,REPUBLICAN,22311,0.7379928552527124
2004,GEORGIA,BEN HILL,REPUBLICAN,3331,0.6016979768786127
2004,GEORGIA,BERRIEN,REPUBLICAN,3917,0.7004649499284692
2004,GEORGIA,BIBB,DEMOCRAT,29322,0.5082947631182069
2004,GEORGIA,BLECKLEY,REPUBLICAN,3167,0.7089769420192523
2004,GEORGIA,BRANTLEY,REPUBLICAN,4333,0.7712709149163404
2004,GEORGIA,BROOKS,REPUBLICAN,2912,0.5695286524545277
2004,GEORGIA,BRYAN,REPUBLICAN,7363,0.737553841530602
2004,GEORGIA,BULLOCH,REPUBLICAN,12252,0.6390902926294925
2004,GEORGIA,BURKE,REPUBLICAN,4232,0.49911546172897747
2004,GEORGIA,BUTTS,REPUBLICAN,5119,0.6618825963279028
2004,GEORGIA,CALHOUN,DEMOCRAT,1119,0.5542347696879644
2004,GEORGIA,CAMDEN,REPUBLICAN,9488,0.6693474426807761
2004,GEORGIA,CANDLER,REPUBLICAN,2048,0.6499523960647413
2004,GEORGIA,CARROLL,REPUBLICAN,24837,0.7040365100062361
2004,GEORGIA,CATOOSA,REPUBLICAN,16406,0.7355631276901005
2004,GEORGIA,CHARLTON,REPUBLICAN,2311,0.6823147328018896
2004,GEORGIA,CHATHAM,DEMOCRAT,45630,0.49860678577282413
2004,GEORGIA,CHATTAHOOCHEE,REPUBLICAN,905,0.5361374407582938
2004,GEORGIA,CHATTOOGA,REPUBLICAN,4992,0.6361666879062062
2004,GEORGIA,CHEROKEE,REPUBLICAN,58238,0.7914169622351774
2004,GEORGIA,CLARKE,DEMOCRAT,21718,0.5832684302403652
2004,GEORGIA,CLAY,DEMOCRAT,798,0.6096256684491979
2004,GEORGIA,CLAYTON,DEMOCRAT,56113,0.7054157342921077
2004,GEORGIA,CLINCH,REPUBLICAN,1501,0.6626931567328919
2004,GEORGIA,COBB,REPUBLICAN,173467,0.6206932333355994
2004,GEORGIA,COFFEE,REPUBLICAN,8306,0.6738054676725886
2004,GEORGIA,COLQUITT,REPUBLICAN,8296,0.7072463768115942
2004,GEORGIA,COLUMBIA,REPUBLICAN,35549,0.754051416935347
2004,GEORGIA,COOK,REPUBLICAN,3065,0.6364202657807309
2004,GEORGIA,COWETA,REPUBLICAN,31682,0.7446703490421906
2004,GEORGIA,CRAWFORD,REPUBLICAN,2830,0.6428895956383462
2004,GEORGIA,CRISP,REPUBLICAN,3865,0.6184
2004,GEORGIA,DADE,REPUBLICAN,4368,0.701123595505618
2004,GEORGIA,DAWSON,REPUBLICAN,6649,0.8195488721804511
2004,GEORGIA,DECATUR,REPUBLICAN,5348,0.5974751424421852
2004,GEORGIA,DEKALB,DEMOCRAT,200787,0.7271229344641648
2004,GEORGIA,DODGE,REPUBLICAN,4584,0.655325232308792
2004,GEORGIA,DOOLY,DEMOCRAT,1973,0.513267429760666
2004,GEORGIA,DOUGHERTY,DEMOCRAT,19805,0.5886111689006449
2004,GEORGIA,DOUGLAS,REPUBLICAN,25846,0.614430048734102
2004,GEORGIA,EARLY,REPUBLICAN,2495,0.5922145739378115
2004,GEORGIA,ECHOLS,REPUBLICAN,757,0.763874873864783
2004,GEORGIA,EFFINGHAM,REPUBLICAN,12503,0.7733654976186058
2004,GEORGIA,ELBERT,REPUBLICAN,4626,0.60423197492163
2004,GEORGIA,EMANUEL,REPUBLICAN,4666,0.6247991430101768
2004,GEORGIA,EVANS,REPUBLICAN,2291,0.6519635742743313
2004,GEORGIA,FANNIN,REPUBLICAN,6862,0.7110880829015545
2004,GEORGIA,FAYETTE,REPUBLICAN,37346,0.7109731952482485
2004,GEORGIA,FLOYD,REPUBLICAN,21400,0.6766798418972332
2004,GEORGIA,FORSYTH,REPUBLICAN,47267,0.8317847464188928
2004,GEORGIA,FRANKLIN,REPUBLICAN,5218,0.6955478539056251
2004,GEORGIA,FULTON,DEMOCRAT,199436,0.5935171297288289
2004,GEORGIA,GILMER,REPUBLICAN,7414,0.7415483096619324
2004,GEORGIA,GLASCOCK,REPUBLICAN,1016,0.8006304176516943
2004,GEORGIA,GLYNN,REPUBLICAN,18608,0.6719630218113535
2004,GEORGIA,GORDON,REPUBLICAN,11671,0.7398415213946117
2004,GEORGIA,GRADY,REPUBLICAN,5068,0.6187278720546942
2004,GEORGIA,GREENE,REPUBLICAN,4069,0.5921129220023282
2004,GEORGIA,GWINNETT,REPUBLICAN,160445,0.6577852302217557
2004,GEORGIA,HABERSHAM,REPUBLICAN,10434,0.7877689694224236
2004,GEORGIA,HALL,REPUBLICAN,38883,0.7824170959433355
2004,GEORGIA,HANCOCK,DEMOCRAT,2715,0.7647887323943662
2004,GEORGIA,HARALSON,REPUBLICAN,7703,0.7557147061709016
2004,GEORGIA,HARRIS,REPUBLICAN,8878,0.7199740491444327
2004,GEORGIA,HART,REPUBLICAN,5500,0.6096885046003769
2004,GEORGIA,HEARD,REPUBLICAN,2788,0.7049304677623262
2004,GEORGIA,HENRY,REPUBLICAN,42759,0.6665159852228267
2004,GEORGIA,HOUSTON,REPUBLICAN,29862,0.6613514052222443
2004,GEORGIA,IRWIN,REPUBLICAN,2347,0.6874633860574106
2004,GEORGIA,JACKSON,REPUBLICAN,12611,0.7799010513296227
2004,GEORGIA,JASPER,REPUBLICAN,3157,0.6660337552742616
2004,GEORGIA,JEFF DAVIS,REPUBLICAN,3549,0.7326589595375722
2004,GEORGIA,JEFFERSON,DEMOCRAT,3447,0.5274674827850038
2004,GEORGIA,JENKINS,REPUBLICAN,1898,0.5577431677931237
2004,GEORGIA,JOHNSON,REPUBLICAN,2279,0.6414297776526878
2004,GEORGIA,JONES,REPUBLICAN,6939,0.6398340248962655
2004,GEORGIA,LAMAR,REPUBLICAN,4027,0.6201108715737604
2004,GEORGIA,LANIER,REPUBLICAN,1641,0.635061919504644
2004,GEORGIA,LAURENS,REPUBLICAN,10883,0.6313743690897488
2004,GEORGIA,LEE,REPUBLICAN,8201,0.787573225775473
2004,GEORGIA,LIBERTY,DEMOCRAT,6619,0.517109375
2004,GEORGIA,LINCOLN,REPUBLICAN,2309,0.6313918512441892
2004,GEORGIA,LONG,REPUBLICAN,1994,0.6567852437417655
2004,GEORGIA,LOWNDES,REPUBLICAN,18981,0.600246663715135
2004,GEORGIA,LUMPKIN,REPUBLICAN,6690,0.7555053642010163
2004,GEORGIA,MCDUFFIE,REPUBLICAN,4846,0.6234401132124019
2004,GEORGIA,MCINTOSH,REPUBLICAN,2837,0.5275195239866122
2004,GEORGIA,MACON,DEMOCRAT,2906,0.6083315888633033
2004,GEORGIA,MADISON,REPUBLICAN,7254,0.7377199227092444
2004,GEORGIA,MARION,REPUBLICAN,1670,0.5657181571815718
2004,GEORGIA,MERIWETHER,REPUBLICAN,4402,0.5403215907696084
2004,GEORGIA,MILLER,REPUBLICAN,1694,0.6939778779188857
2004,GEORGIA,MITCHELL,REPUBLICAN,3885,0.5346085041970552
2004,GEORGIA,MONROE,REPUBLICAN,6522,0.6666666666666666
2004,GEORGIA,MONTGOMERY,REPUBLICAN,2150,0.6786616161616161
2004,GEORGIA,MORGAN,REPUBLICAN,4902,0.6768848384424192
2004,GEORGIA,MURRAY,REPUBLICAN,7745,0.7245766676022078
2004,GEORGIA,MUSCOGEE,DEMOCRAT,32867,0.5139644711327954
2004,GEORGIA,NEWTON,REPUBLICAN,18095,0.6204141808955633
2004,GEORGIA,OCONEE,REPUBLICAN,10276,0.7251940719830628
2004,GEORGIA,OGLETHORPE,REPUBLICAN,3688,0.6552949538024165
2004,GEORGIA,PAULDING,REPUBLICAN,30843,0.7621765883312328
2004,GEORGIA,PEACH,REPUBLICAN,4554,0.5329432416617905
2004,GEORGIA,PICKENS,REPUBLICAN,8115,0.7636209654653242
2004,GEORGIA,PIERCE,REPUBLICAN,4680,0.790140131690022
2004,GEORGIA,PIKE,REPUBLICAN,5193,0.7703604806408545
2004,GEORGIA,POLK,REPUBLICAN,8467,0.6830980233965308
2004,GEORGIA,PULASKI,REPUBLICAN,2202,0.6271717459413273
2004,GEORGIA,PUTNAM,REPUBLICAN,5188,0.6399407919082275
2004,GEORGIA,QUITMAN,DEMOCRAT,543,0.5626943005181347
2004,GEORGIA,RABUN,REPUBLICAN,4650,0.7018867924528301
2004,GEORGIA,RANDOLPH,DEMOCRAT,1612,0.5290449622579586
2004,GEORGIA,RICHMOND,DEMOCRAT,39262,0.5666984209462775
2004,GEORGIA,ROCKDALE,REPUBLICAN,18856,0.6052124791372449
2004,GEORGIA,SCHLEY,REPUBLICAN,1063,0.6947712418300653
2004,GEORGIA,SCREVEN,REPUBLICAN,3360,0.5672800945466824
2004,GEORGIA,SEMINOLE,REPUBLICAN,1977,0.6038485033598046
2004,GEORGIA,SPALDING,REPUBLICAN,13461,0.6407864045318227
2004,GEORGIA,STEPHENS,REPUBLICAN,6904,0.7146997929606625
2004,GEORGIA,STEWART,DEMOCRAT,1220,0.6006893156080748
2004,GEORGIA,SUMTER,REPUBLICAN,5688,0.5039425888189953
2004,GEORGIA,TALBOT,DEMOCRAT,1830,0.6218144750254841
2004,GEORGIA,TALIAFERRO,DEMOCRAT,612,0.6435331230283912
2004,GEORGIA,TATTNALL,REPUBLICAN,4657,0.7205632059415132
2004,GEORGIA,TAYLOR,REPUBLICAN,1912,0.5655131617864537
2004,GEORGIA,TELFAIR,REPUBLICAN,2171,0.5750993377483443
2004,GEORGIA,TERRELL,DEMOCRAT,1951,0.5101987447698745
2004,GEORGIA,THOMAS,REPUBLICAN,9659,0.6150270614453995
2004,GEORGIA,TIFT,REPUBLICAN,8619,0.6884185303514377
2004,GEORGIA,TOOMBS,REPUBLICAN,6196,0.703052309088846
2004,GEORGIA,TOWNS,REPUBLICAN,3823,0.7244646579495926
2004,GEORGIA,TREUTLEN,REPUBLICAN,1691,0.6135703918722787
2004,GEORGIA,TROUP,REPUBLICAN,14183,0.6472709017889741
2004,GEORGIA,TURNER,REPUBLICAN,1815,0.6131756756756757
2004,GEORGIA,TWIGGS,DEMOCRAT,2220,0.5085910652920962
2004,GEORGIA,UNION,REPUBLICAN,6847,0.7422222222222222
2004,GEORGIA,UPSON,REPUBLICAN,6634,0.6577434067023598
2004,GEORGIA,WALKER,REPUBLICAN,15340,0.7150515079476064
2004,GEORGIA,WALTON,REPUBLICAN,21594,0.7817115551694179
2004,GEORGIA,WARE,REPUBLICAN,7790,0.6905416186508289
2004,GEORGIA,WARREN,DEMOCRAT,1360,0.5464041783848935
2004,GEORGIA,WASHINGTON,REPUBLICAN,4081,0.52007136485281
2004,GEORGIA,WAYNE,REPUBLICAN,6819,0.7146300565919095
2004,GEORGIA,WEBSTER,DEMOCRAT,515,0.5129482071713147
2004,GEORGIA,WHEELER,REPUBLICAN,1192,0.5817471937530503
2004,GEORGIA,WHITE,REPUBLICAN,7403,0.7806601286512707
2004,GEORGIA,WHITFIELD,REPUBLICAN,19297,0.732167248444377
2004,GEORGIA,WILCOX,REPUBLICAN,1705,0.6525066972828167
2004,GEORGIA,WILKES,REPUBLICAN,2490,0.5480959718247854
2004,GEORGIA,WILKINSON,REPUBLICAN,2261,0.500886132033673
2004,GEORGIA,WORTH,REPUBLICAN,5105,0.6947468698965705
2004,HAWAII,HAWAII,DEMOCRAT,35116,0.6085750927177568
2004,HAWAII,HONOLULU,DEMOCRAT,152500,0.5108073435673445
2004,HAWAII,KAUAI,DEMOCRAT,14916,0.5996140858658948
2004,HAWAII,MAUI,DEMOCRAT,28803,0.6072738772928526
2004,IDAHO,ADA,REPUBLICAN,94641,0.6105792183326667
2004,IDAHO,ADAMS,REPUBLICAN,1468,0.7115850702859913
2004,IDAHO,BANNOCK,REPUBLICAN,21479,0.6164509370605287
2004,IDAHO,BEAR LAKE,REPUBLICAN,2506,0.8243421052631579
2004,IDAHO,BENEWAH,REPUBLICAN,2823,0.6975537435137139
2004,IDAHO,BINGHAM,REPUBLICAN,12734,0.7687756580536103
2004,IDAHO,BLAINE,DEMOCRAT,5992,0.5905775675142914
2004,IDAHO,BOISE,REPUBLICAN,2501,0.7091012191664304
2004,IDAHO,BONNER,REPUBLICAN,10697,0.604999717210565
2004,IDAHO,BONNEVILLE,REPUBLICAN,30048,0.7730184456278459
2004,IDAHO,BOUNDARY,REPUBLICAN,3012,0.6879853814527181
2004,IDAHO,BUTTE,REPUBLICAN,1077,0.7660028449502134
2004,IDAHO,CAMAS,REPUBLICAN,450,0.7563025210084033
2004,IDAHO,CANYON,REPUBLICAN,41599,0.746947496947497
2004,IDAHO,CARIBOU,REPUBLICAN,2753,0.8390734532154831
2004,IDAHO,CASSIA,REPUBLICAN,6562,0.8390231428206112
2004,IDAHO,CLARK,REPUBLICAN,302,0.8555240793201133
2004,IDAHO,CLEARWATER,REPUBLICAN,2839,0.7037679722359941
2004,IDAHO,CUSTER,REPUBLICAN,1762,0.7472434266327396
2004,IDAHO,ELMORE,REPUBLICAN,6011,0.7458741779377094
2004,IDAHO,FRANKLIN,REPUBLICAN,4527,0.8957261574990106
2004,IDAHO,FREMONT,REPUBLICAN,4965,0.8606344253770151
2004,IDAHO,GEM,REPUBLICAN,5416,0.7591813849172975
2004,IDAHO,GOODING,REPUBLICAN,3973,0.7461032863849765
2004,IDAHO,IDAHO,REPUBLICAN,6017,0.7554300062774639
2004,IDAHO,JEFFERSON,REPUBLICAN,7703,0.8649225241410285
2004,IDAHO,JEROME,REPUBLICAN,5177,0.7867781155015198
2004,IDAHO,KOOTENAI,REPUBLICAN,36173,0.6625576965345447
2004,IDAHO,LATAH,REPUBLICAN,8686,0.4950133926027241
2004,IDAHO,LEMHI,REPUBLICAN,3079,0.7596841845546509
2004,IDAHO,LEWIS,REPUBLICAN,1359,0.7467032967032967
2004,IDAHO,LINCOLN,REPUBLICAN,1388,0.7402666666666666
2004,IDAHO,MADISON,REPUBLICAN,10693,0.9188794362808284
2004,IDAHO,MINIDOKA,REPUBLICAN,5797,0.8051388888888888
2004,IDAHO,NEZ PERCE,REPUBLICAN,11009,0.6219774011299435
2004,IDAHO,ONEIDA,REPUBLICAN,1789,0.8387248007501172
2004,IDAHO,OWYHEE,REPUBLICAN,2859,0.7963788300835655
2004,IDAHO,PAYETTE,REPUBLICAN,6256,0.7647921760391198
2004,IDAHO,POWER,REPUBLICAN,2105,0.7116294793779581
2004,IDAHO,SHOSHONE,REPUBLICAN,2922,0.5474985947161327
2004,IDAHO,TETON,REPUBLICAN,2235,0.6056910569105691
2004,IDAHO,TWIN FALLS,REPUBLICAN,19672,0.7441649328541706
2004,IDAHO,VALLEY,REPUBLICAN,2863,0.5999580888516345
2004,IDAHO,WASHINGTON,REPUBLICAN,3274,0.751089699472356
2004,ILLINOIS,ADAMS,REPUBLICAN,20834,0.6618801029322998
2004,ILLINOIS,ALEXANDER,DEMOCRAT,2016,0.5205267234701781
2004,ILLINOIS,BOND,REPUBLICAN,4068,0.5520423395304654
2004,ILLINOIS,BOONE,REPUBLICAN,11132,0.56967401872985
2004,ILLINOIS,BROWN,REPUBLICAN,1679,0.6495164410058027
2004,ILLINOIS,BUREAU,REPUBLICAN,9822,0.5486537817003687
2004,ILLINOIS,CALHOUN,DEMOCRAT,1367,0.5051736881005173
2004,ILLINOIS,CARROLL,REPUBLICAN,4534,0.5573448063921328
2004,ILLINOIS,CASS,REPUBLICAN,3163,0.5549122807017544
2004,ILLINOIS,CHAMPAIGN,DEMOCRAT,41524,0.5037241914743916
2004,ILLINOIS,CHRISTIAN,REPUBLICAN,9044,0.5923888124713435
2004,ILLINOIS,CLARK,REPUBLICAN,5082,0.6346946421880855
2004,ILLINOIS,CLAY,REPUBLICAN,4416,0.6737870003051571
2004,ILLINOIS,CLINTON,REPUBLICAN,10219,0.5965209269744907
2004,ILLINOIS,COLES,REPUBLICAN,13015,0.5713345039508341
2004,ILLINOIS,COOK,DEMOCRAT,1439724,0.7024983483244642
2004,ILLINOIS,CRAWFORD,REPUBLICAN,6083,0.651843120445778
2004,ILLINOIS,CUMBERLAND,REPUBLICAN,3497,0.6456794682422452
2004,ILLINOIS,DEKALB,REPUBLICAN,21095,0.5174401491365777
2004,ILLINOIS,DE WITT,REPUBLICAN,4920,0.6309310079507566
2004,ILLINOIS,DOUGLAS,REPUBLICAN,5702,0.6676814988290398
2004,ILLINOIS,DUPAGE,REPUBLICAN,218902,0.5439288749298042
2004,ILLINOIS,EDGAR,REPUBLICAN,5258,0.6237987898920394
2004,ILLINOIS,EDWARDS,REPUBLICAN,2412,0.7170035671819263
2004,ILLINOIS,EFFINGHAM,REPUBLICAN,11774,0.7233075316377934
2004,ILLINOIS,FAYETTE,REPUBLICAN,5880,0.6157712849513038
2004,ILLINOIS,FORD,REPUBLICAN,4511,0.6962494212069764
2004,ILLINOIS,FRANKLIN,REPUBLICAN,10388,0.5367920628358825
2004,ILLINOIS,FULTON,DEMOCRAT,9080,0.5330202524214852
2004,ILLINOIS,GALLATIN,REPUBLICAN,1619,0.5020155038759689
2004,ILLINOIS,GREENE,REPUBLICAN,3559,0.5865194462755439
2004,ILLINOIS,GRUNDY,REPUBLICAN,11198,0.564671473954919
2004,ILLINOIS,HAMILTON,REPUBLICAN,2653,0.5877270713336287
2004,ILLINOIS,HANCOCK,REPUBLICAN,5837,0.5896555207596726
